code,name,created_at,deleted_at,hierarchy,parent_id
4729025322,경상북도 경산시 진량읍 선화리,19971101,,3,
4729025323,경상북도 경산시 진량읍 보인리,19971101,,3,
4729025324,경상북도 경산시 진량읍 봉회리,19971101,,3,
4729025325,경상북도 경산시 진량읍 북리,19971101,,3,
4729025326,경상북도 경산시 진량읍 부기리,19971101,,3,
4729025327,경상북도 경산시 진량읍 양기리,19971101,,3,
4729025328,경상북도 경산시 진량읍 상림리,19971101,,3,
4729025329,경상북도 경산시 진량읍 내리리,19971101,,3,
4729025330,경상북도 경산시 진량읍 문천리,19971101,,3,
4729025331,경상북도 경산시 진량읍 평사리(坪沙),19971101,,3,
4729025332,경상북도 경산시 진량읍 평사리(平沙),19971101,,3,
4729025333,경상북도 경산시 진량읍 다문리,19971101,,3,
4729025334,경상북도 경산시 진량읍 아사리,19971101,,3,
4729025335,경상북도 경산시 진량읍 시문리,19971101,,3,
4729025336,경상북도 경산시 진량읍 현내리,19971101,,3,
4729025337,경상북도 경산시 진량읍 마곡리,19971101,,3,
4729025338,경상북도 경산시 진량읍 광석리,19971101,,3,
4729025339,경상북도 경산시 진량읍 신제리,19971101,,3,
4729025340,경상북도 경산시 진량읍 대원리,19971101,,3,
4729025341,경상북도 경산시 진량읍 속초리,19971101,,3,
4729025342,경상북도 경산시 진량읍 안촌리,19971101,,3,
4729025343,경상북도 경산시 진량읍 황제리,19971101,,3,
4729025344,경상북도 경산시 진량읍 당곡리,19971101,,3,
4729025345,경상북도 경산시 진량읍 가야리,19971101,,3,
4729025600,압량읍,20200101,,2,4729000000
4729025621,경상북도 경산시 압량읍 부적리,20200101,,3,
4729025622,경상북도 경산시 압량읍 신대리,20200101,,3,
4729025623,경상북도 경산시 압량읍 압량리,20200101,,3,
4729025624,경상북도 경산시 압량읍 용암리,20200101,,3,
4729025625,경상북도 경산시 압량읍 금구리,20200101,,3,
4729025626,경상북도 경산시 압량읍 현흥리,20200101,,3,
4729025627,경상북도 경산시 압량읍 인안리,20200101,,3,
4729025628,경상북도 경산시 압량읍 의송리,20200101,,3,
4729025629,경상북도 경산시 압량읍 신촌리,20200101,,3,
4729025630,경상북도 경산시 압량읍 내리,20200101,,3,
4729025631,경상북도 경산시 압량읍 가일리,20200101,,3,
4729025632,경상북도 경산시 압량읍 당음리,20200101,,3,
4729025633,경상북도 경산시 압량읍 신월리,20200101,,3,
4729025634,경상북도 경산시 압량읍 백안리,20200101,,3,
4729025635,경상북도 경산시 압량읍 강서리,20200101,,3,
4729025636,경상북도 경산시 압량읍 당리리,20200101,,3,
4729031000,와촌면,19950101,,2,4729000000
4729031021,경상북도 경산시 와촌면 소월리,19950101,,3,
4729031022,경상북도 경산시 와촌면 덕촌리,19950101,,3,
4729031023,경상북도 경산시 와촌면 시천리,19950101,,3,
4729031024,경상북도 경산시 와촌면 용천리,19950101,,3,
4729031025,경상북도 경산시 와촌면 계당리,19950101,,3,
4729031026,경상북도 경산시 와촌면 상암리,19950101,,3,
4729031027,경상북도 경산시 와촌면 계전리,19950101,,3,
4729031028,경상북도 경산시 와촌면 동강리,19950101,,3,
4729031029,경상북도 경산시 와촌면 박사리,19950101,,3,
4729031030,경상북도 경산시 와촌면 대동리,19950101,,3,
4729031031,경상북도 경산시 와촌면 대한리,19950101,,3,
4729031032,경상북도 경산시 와촌면 신한리,19950101,,3,
4729031033,경상북도 경산시 와촌면 강학리,19950101,,3,
4729031034,경상북도 경산시 와촌면 음양리,19950101,,3,
4729033000,자인면,19950101,,2,4729000000
4729033021,경상북도 경산시 자인면 동부리,19950101,,3,
4729033022,경상북도 경산시 자인면 서부리,19950101,,3,
4729033023,경상북도 경산시 자인면 북사리,19950101,,3,
4729033024,경상북도 경산시 자인면 교촌리,19950101,,3,
4729033025,경상북도 경산시 자인면 읍천리,19950101,,3,
4729033026,경상북도 경산시 자인면 신도리,19950101,,3,
4729033027,경상북도 경산시 자인면 신관리,19950101,,3,
4729033028,경상북도 경산시 자인면 울옥리,19950101,,3,
4729033029,경상북도 경산시 자인면 옥천리,19950101,,3,
4729033030,경상북도 경산시 자인면 원당리,19950101,,3,
4729033031,경상북도 경산시 자인면 계남리,19950101,,3,
4729033032,경상북도 경산시 자인면 남촌리,19950101,,3,
4729033033,경상북도 경산시 자인면 단북리,19950101,,3,
4729033034,경상북도 경산시 자인면 계림리,19950101,,3,
4729033035,경상북도 경산시 자인면 일언리,19950101,,3,
4729033036,경상북도 경산시 자인면 남신리,19950101,,3,
4729034000,용성면,19950101,,2,4729000000
4729034021,경상북도 경산시 용성면 당리리,19950101,,3,
4729034022,경상북도 경산시 용성면 덕천리,19950101,,3,
4729034023,경상북도 경산시 용성면 송림리,19950101,,3,
4729034024,경상북도 경산시 용성면 부제리,19950101,,3,
4729034025,경상북도 경산시 용성면 곡신리,19950101,,3,
4729034026,경상북도 경산시 용성면 곡란리,19950101,,3,
4729034027,경상북도 경산시 용성면 용산리,19950101,,3,
4729034028,경상북도 경산시 용성면 매남리,19950101,,3,
4729034029,경상북도 경산시 용성면 내촌리,19950101,,3,
4729034030,경상북도 경산시 용성면 외촌리,19950101,,3,
4729034031,경상북도 경산시 용성면 도덕리,19950101,,3,
4729034032,경상북도 경산시 용성면 고죽리,19950101,,3,
4729034033,경상북도 경산시 용성면 미산리,19950101,,3,
4729034034,경상북도 경산시 용성면 고은리,19950101,,3,
4729034036,경상북도 경산시 용성면 대종리,19950101,,3,
4729034037,경상북도 경산시 용성면 가척리,19950101,,3,
4729034038,경상북도 경산시 용성면 용천리,19950101,,3,
4729034039,경상북도 경산시 용성면 용전리,19950101,,3,
4729034040,경상북도 경산시 용성면 부일리,19950101,,3,
4729034041,경상북도 경산시 용성면 일광리,20070108,,3,
4729035000,남산면,19950101,,2,4729000000
4729035021,경상북도 경산시 남산면 산양리,19950101,,3,
4729035022,경상북도 경산시 남산면 경리,19950101,,3,
4729035023,경상북도 경산시 남산면 남곡리,19950101,,3,
4729035024,경상북도 경산시 남산면 갈지리,19950101,,3,
4729035025,경상북도 경산시 남산면 평기리,19950101,,3,
4729035026,경상북도 경산시 남산면 안심리,19950101,,3,
4729035027,경상북도 경산시 남산면 흥정리,19950101,,3,
4729035028,경상북도 경산시 남산면 사림리,19950101,,3,
4729035029,경상북도 경산시 남산면 연하리,19950101,,3,
4729035030,경상북도 경산시 남산면 우검리,19950101,,3,
4729035031,경상북도 경산시 남산면 사월리,19950101,,3,
4729035032,경상북도 경산시 남산면 송내리,19950101,,3,
4729035033,경상북도 경산시 남산면 조곡리,19950101,,3,
4729035034,경상북도 경산시 남산면 전지리,19950101,,3,
4729035035,경상북도 경산시 남산면 반곡리,19950101,,3,
4729035036,경상북도 경산시 남산면 상대리,19950101,,3,
4729035037,경상북도 경산시 남산면 하대리,19950101,,3,
4729035038,경상북도 경산시 남산면 인흥리,19950101,,3,
4729037000,남천면,19950101,,2,4729000000
4729037021,경상북도 경산시 남천면 구일리,19950101,,3,
4729037022,경상북도 경산시 남천면 협석리,19950101,,3,
4729037023,경상북도 경산시 남천면 산전리,19950101,,3,
4729037024,경상북도 경산시 남천면 대명리,19950101,,3,
4729037025,경상북도 경산시 남천면 신석리,19950101,,3,
4729037026,경상북도 경산시 남천면 삼성리,19950101,,3,
4729037027,경상북도 경산시 남천면 금곡리,19950101,,3,
4729037028,경상북도 경산시 남천면 송백리,19950101,,3,
4729037029,경상북도 경산시 남천면 신방리,19950101,,3,
4729037030,경상북도 경산시 남천면 흥산리,19950101,,3,
4729037031,경상북도 경산시 남천면 원리,19950101,,3,
4729037032,경상북도 경산시 남천면 하도리,19950101,,3,
4773000000,의성군,19880423,,1,4700000000
4773025000,의성읍,19880423,,2,4773000000
4773025021,경상북도 의성군 의성읍 후죽리,19881001,,3,
4773025022,경상북도 의성군 의성읍 중리리,19881001,,3,
4773025023,경상북도 의성군 의성읍 상리리,19881001,,3,
4773025024,경상북도 의성군 의성읍 도동리,19881001,,3,
4773025025,경상북도 의성군 의성읍 도서리,19881001,,3,
4773025026,경상북도 의성군 의성읍 치선리,19881001,,3,
4773025027,경상북도 의성군 의성읍 오로리,19881001,,3,
4773025028,경상북도 의성군 의성읍 비봉리,19881001,,3,
4773025029,경상북도 의성군 의성읍 팔성리,19881001,,3,
4773025030,경상북도 의성군 의성읍 용연리,19881001,,3,
4773025031,경상북도 의성군 의성읍 원당리,19881001,,3,
4773025032,경상북도 의성군 의성읍 철파리,19881001,,3,
4773025033,경상북도 의성군 의성읍 업리,19881001,,3,
4773031000,단촌면,19880423,,2,4773000000
4773031030,경상북도 의성군 단촌면 세촌리,19881001,,3,
4773031031,경상북도 의성군 단촌면 하화리,19881001,,3,
4773031032,경상북도 의성군 단촌면 상화리,19881001,,3,
4773031033,경상북도 의성군 단촌면 관덕리,19881001,,3,
4773031034,경상북도 의성군 단촌면 병방리,19881001,,3,
4773031035,경상북도 의성군 단촌면 구계리,19881001,,3,
4773031036,경상북도 의성군 단촌면 방하리,19881001,,3,
4773031037,경상북도 의성군 단촌면 장림리,19881001,,3,
4773031038,경상북도 의성군 단촌면 후평리,19881001,,3,
4773032000,점곡면,19880423,,2,4773000000
4773032029,경상북도 의성군 점곡면 서변리,19881001,,3,
4773032030,경상북도 의성군 점곡면 황룡리,19881001,,3,
4773032031,경상북도 의성군 점곡면 구암리,19881001,,3,
4773032032,경상북도 의성군 점곡면 명고리,19881001,,3,
4773032033,경상북도 의성군 점곡면 동변리,19881001,,3,
4773032034,경상북도 의성군 점곡면 사촌리,19881001,,3,
4773032035,경상북도 의성군 점곡면 송내리,19881001,,3,
4773032036,경상북도 의성군 점곡면 윤암리,19881001,,3,
4773033000,옥산면,19880423,,2,4773000000
4773033031,경상북도 의성군 옥산면 구성리,19881001,,3,
4773033032,경상북도 의성군 옥산면 정자리,19881001,,3,
4773033033,경상북도 의성군 옥산면 감계리,19881001,,3,
4773033034,경상북도 의성군 옥산면 실업리,19881001,,3,
4773033035,경상북도 의성군 옥산면 오류리,19881001,,3,
4773033036,경상북도 의성군 옥산면 금봉리,19881001,,3,
4773033037,경상북도 의성군 옥산면 전흥리,19881001,,3,
4773033038,경상북도 의성군 옥산면 입암리,19881001,,3,
4773033039,경상북도 의성군 옥산면 신계리,19881001,,3,
4773033040,경상북도 의성군 옥산면 금학리,19881001,,3,
4773034000,사곡면,19880423,,2,4773000000
4773034031,경상북도 의성군 사곡면 양지리,19881001,,3,
4773034032,경상북도 의성군 사곡면 음지리,19881001,,3,
4773034033,경상북도 의성군 사곡면 오상리,19881001,,3,
4773034034,경상북도 의성군 사곡면 신감리,19881001,,3,
4773034035,경상북도 의성군 사곡면 매곡리,19881001,,3,
4773034036,경상북도 의성군 사곡면 공정리,19881001,,3,
4773034037,경상북도 의성군 사곡면 화전리,19881001,,3,
4773034038,경상북도 의성군 사곡면 신리리,19881001,,3,
4773034039,경상북도 의성군 사곡면 작승리,19881001,,3,
4773034040,경상북도 의성군 사곡면 토현리,19881001,,3,
4773035000,춘산면,19880423,,2,4773000000
4773035029,경상북도 의성군 춘산면 옥정리,19881001,,3,
4773035030,경상북도 의성군 춘산면 금오리,19881001,,3,
4773035031,경상북도 의성군 춘산면 신흥리,19881001,,3,
4773035032,경상북도 의성군 춘산면 대사리,19881001,,3,
4773035033,경상북도 의성군 춘산면 금천리,19881001,,3,
4773035034,경상북도 의성군 춘산면 빙계리,19881001,,3,
4773035035,경상북도 의성군 춘산면 사미리,19881001,,3,
4773035036,경상북도 의성군 춘산면 효선리,19881001,,3,
4773036000,가음면,19880423,,2,4773000000
4773036028,경상북도 의성군 가음면 장리,19881001,,3,
4773036029,경상북도 의성군 가음면 이리,19881001,,3,
4773036030,경상북도 의성군 가음면 양지리,19881001,,3,
4773036031,경상북도 의성군 가음면 가산리,19881001,,3,
4773036032,경상북도 의성군 가음면 귀천리,19880423,,3,
4773036033,경상북도 의성군 가음면 순호리,19881001,,3,
4773036034,경상북도 의성군 가음면 현리리,19881001,,3,
4773037000,금성면,19880423,,2,4773000000
4773037036,경상북도 의성군 금성면 탑리리,19881001,,3,
4773037037,경상북도 의성군 금성면 대리리,19881001,,3,
4773037038,경상북도 의성군 금성면 학미리,19881001,,3,
4773037039,경상북도 의성군 금성면 제오리,19881001,,3,
4773037040,경상북도 의성군 금성면 운곡리,19881001,,3,
4773037041,경상북도 의성군 금성면 만천리,19881001,,3,
4773037042,경상북도 의성군 금성면 하리,19881001,,3,
4773037043,경상북도 의성군 금성면 초전리,19881001,,3,
4773037044,경상북도 의성군 금성면 구련리,19881001,,3,
4773037045,경상북도 의성군 금성면 명덕리,19881001,,3,
4773037046,경상북도 의성군 금성면 도경리,19881001,,3,
4773037047,경상북도 의성군 금성면 개일리,19881001,,3,
4773037048,경상북도 의성군 금성면 청로리,19881001,,3,
4773037049,경상북도 의성군 금성면 산운리,19881001,,3,
4773037050,경상북도 의성군 금성면 수정리,19881001,,3,
4773038000,봉양면,19880423,,2,4773000000
4773038034,경상북도 의성군 봉양면 삼산리,19881001,,3,
4773038035,경상북도 의성군 봉양면 장대리,19881001,,3,
4773038036,경상북도 의성군 봉양면 풍리리,19881001,,3,
4773038037,경상북도 의성군 봉양면 구산리,19881001,,3,
4773038038,경상북도 의성군 봉양면 신평리,19881001,,3,
4773038039,경상북도 의성군 봉양면 도원리,19881001,,3,
4773038040,경상북도 의성군 봉양면 화전리,19881001,,3,
4773038041,경상북도 의성군 봉양면 사부리,19881001,,3,
4773038042,경상북도 의성군 봉양면 구미리,19881001,,3,
4773038043,경상북도 의성군 봉양면 길천리,19881001,,3,
4773038044,경상북도 의성군 봉양면 문흥리,19881001,,3,
4773038045,경상북도 의성군 봉양면 분토리,19881001,,3,
4773038046,경상북도 의성군 봉양면 안평리,19881001,,3,
4773039000,비안면,19880423,,2,4773000000
4773039035,경상북도 의성군 비안면 동부리,19881001,,3,
4773039036,경상북도 의성군 비안면 서부리,19881001,,3,
4773039037,경상북도 의성군 비안면 옥연리,19881001,,3,
4773039038,경상북도 의성군 비안면 용천리,19881001,,3,
4773039039,경상북도 의성군 비안면 용남리,19881001,,3,
4773039040,경상북도 의성군 비안면 이두리,19881001,,3,
4773039041,경상북도 의성군 비안면 외곡리,19881001,,3,
4773039042,경상북도 의성군 비안면 자락리,19881001,,3,
4773039043,경상북도 의성군 비안면 현산리,19881001,,3,
4773039044,경상북도 의성군 비안면 산제리,19881001,,3,
4773039045,경상북도 의성군 비안면 화신리,19881001,,3,
4773039046,경상북도 의성군 비안면 쌍계리,19881001,,3,
4773039047,경상북도 의성군 비안면 도암리,19881001,,3,
4773039048,경상북도 의성군 비안면 장춘리,19881001,,3,
4773040000,구천면,19880423,,2,4773000000
4773040031,경상북도 의성군 구천면 위성리,19881001,,3,
4773040032,경상북도 의성군 구천면 모흥리,19881001,,3,
4773040033,경상북도 의성군 구천면 조성리,19881001,,3,
4773040034,경상북도 의성군 구천면 장국리,19881001,,3,
4773040035,경상북도 의성군 구천면 소호리,19881001,,3,
4773040036,경상북도 의성군 구천면 용사리,19881001,,3,
4773040037,경상북도 의성군 구천면 내산리,19881001,,3,
4773040038,경상북도 의성군 구천면 유산리,19881001,,3,
4773040039,경상북도 의성군 구천면 미천리,19881001,,3,
4773040040,경상북도 의성군 구천면 청산리,19881001,,3,
4773041000,단밀면,19880423,,2,4773000000
4773041029,경상북도 의성군 단밀면 속암리,19881001,,3,
4773041030,경상북도 의성군 단밀면 용곡리,19881001,,3,
4773041031,경상북도 의성군 단밀면 위중리,19881001,,3,
4773041032,경상북도 의성군 단밀면 주선리,19881001,,3,
4773041033,경상북도 의성군 단밀면 서제리,19881001,,3,
4773041034,경상북도 의성군 단밀면 팔등리,19881001,,3,
4773041035,경상북도 의성군 단밀면 생송리,19881001,,3,
4773041036,경상북도 의성군 단밀면 낙정리,19881001,,3,
4773042000,단북면,19880423,,2,4773000000
4773042028,경상북도 의성군 단북면 이연리,19881001,,3,
4773042029,경상북도 의성군 단북면 노연리,19881001,,3,
4773042030,경상북도 의성군 단북면 정안리,19881001,,3,
4773042031,경상북도 의성군 단북면 연제리,19881001,,3,
4773042032,경상북도 의성군 단북면 효제리,19881001,,3,
4773042033,경상북도 의성군 단북면 성암리,19881001,,3,
4773042034,경상북도 의성군 단북면 신하리,19881001,,3,
4773043000,안계면,19880423,,2,4773000000
4773043030,경상북도 의성군 안계면 용기리,19881001,,3,
4773043031,경상북도 의성군 안계면 토매리,19881001,,3,
4773043032,경상북도 의성군 안계면 위양리,19881001,,3,
4773043033,경상북도 의성군 안계면 교촌리,19881001,,3,
4773043034,경상북도 의성군 안계면 안정리,19881001,,3,
4773043035,경상북도 의성군 안계면 봉양리,19881001,,3,
4773043036,경상북도 의성군 안계면 도덕리,19881001,,3,
4773043037,경상북도 의성군 안계면 양곡리,19881001,,3,
4773043038,경상북도 의성군 안계면 시안리,19881001,,3,
4773044000,다인면,19880423,,2,4773000000
4773044036,경상북도 의성군 다인면 서릉리,19881001,,3,
4773044037,경상북도 의성군 다인면 산내리,19881001,,3,
4773044038,경상북도 의성군 다인면 가원리,19881001,,3,
4773044039,경상북도 의성군 다인면 송호리,19881001,,3,
4773044040,경상북도 의성군 다인면 도암리,19881001,,3,
4773044041,경상북도 의성군 다인면 평림리,19881001,,3,
4773044042,경상북도 의성군 다인면 덕지리,19881001,,3,
4773044043,경상북도 의성군 다인면 덕미리,19881001,,3,
4773044044,경상북도 의성군 다인면 양서리,19881001,,3,
4773044045,경상북도 의성군 다인면 용곡리,19881001,,3,
4773044046,경상북도 의성군 다인면 봉정리,19881001,,3,
4773044047,경상북도 의성군 다인면 달제리,19881001,,3,
4773044048,경상북도 의성군 다인면 삼분리,19881001,,3,
4773044049,경상북도 의성군 다인면 외정리,19881001,,3,
4773044050,경상북도 의성군 다인면 신락리,19881001,,3,
4773044051,경상북도 의성군 다인면 용무리,19950427,,3,
4773045000,신평면,19880423,,2,4773000000
4773045033,경상북도 의성군 신평면 용봉리,19881001,,3,
4773045034,경상북도 의성군 신평면 덕봉리,19881001,,3,
4773045035,경상북도 의성군 신평면 중율리,19881001,,3,
4773045036,경상북도 의성군 신평면 청운리,19881001,,3,
4773045037,경상북도 의성군 신평면 교안리,19881001,,3,
4773045038,경상북도 의성군 신평면 검곡리,19881001,,3,
4773046000,안평면,19880423,,2,4773000000
4773046034,경상북도 의성군 안평면 창길리,19881001,,3,
4773046035,경상북도 의성군 안평면 괴산리,19881001,,3,
4773046036,경상북도 의성군 안평면 박곡리,19881001,,3,
4773046037,경상북도 의성군 안평면 석탑리,19881001,,3,
4773046038,경상북도 의성군 안평면 신월리,19881001,,3,
4773046039,경상북도 의성군 안평면 신안리,19881001,,3,
4773046040,경상북도 의성군 안평면 대사리,19881001,,3,
4773046041,경상북도 의성군 안평면 도옥리,19881001,,3,
4773046042,경상북도 의성군 안평면 마전리,19881001,,3,
4773046043,경상북도 의성군 안평면 기도리,19881001,,3,
4773046044,경상북도 의성군 안평면 금곡리,19881001,,3,
4773046045,경상북도 의성군 안평면 하령리,19881001,,3,
4773046046,경상북도 의성군 안평면 삼춘리,19881001,,3,
4773047000,안사면,19910806,,2,4773000000
4773047021,경상북도 의성군 안사면 중하리,19910806,,3,
4773047022,경상북도 의성군 안사면 안사리,19910806,,3,
4773047023,경상북도 의성군 안사면 만리리,19910806,,3,
4773047024,경상북도 의성군 안사면 신수리,19910806,,3,
4773047025,경상북도 의성군 안사면 월소리,19910806,,3,
4773047026,경상북도 의성군 안사면 쌍호리,19910806,,3,
4775000000,청송군,19880423,,1,4700000000
4775025000,청송읍,19880423,,2,4775000000
4775025021,경상북도 청송군 청송읍 월막리,19881001,,3,
4775025022,경상북도 청송군 청송읍 덕리,19881001,,3,
4775025023,경상북도 청송군 청송읍 금곡리,19881001,,3,
4775025024,경상북도 청송군 청송읍 청운리,19881001,,3,
4775025025,경상북도 청송군 청송읍 송생리,19881001,,3,
4775025026,경상북도 청송군 청송읍 교리,19881001,,3,
4775025027,경상북도 청송군 청송읍 거대리,19881001,,3,
4775025028,경상북도 청송군 청송읍 월외리,19881001,,3,
4775025029,경상북도 청송군 청송읍 부곡리,19881001,,3,
4775031500,주왕산면,20190301,,2,4775000000
4775031521,경상북도 청송군 주왕산면 상평리,20190301,,3,
4775031522,경상북도 청송군 주왕산면 지리,20190301,,3,
4775031523,경상북도 청송군 주왕산면 하의리,20190301,,3,
4775031524,경상북도 청송군 주왕산면 상의리,20190301,,3,
4775031525,경상북도 청송군 주왕산면 부일리,20190301,,3,
4775031526,경상북도 청송군 주왕산면 신점리,20190301,,3,
4775031527,경상북도 청송군 주왕산면 주산지리,20190301,,3,
4775031528,경상북도 청송군 주왕산면 내룡리,20190301,,3,
4775031529,경상북도 청송군 주왕산면 라리,20190301,,3,
4775031530,경상북도 청송군 주왕산면 항리,20190301,,3,
4775032000,부남면,19880423,,2,4775000000
4775032030,경상북도 청송군 부남면 감연리,19881001,,3,
4775032031,경상북도 청송군 부남면 대전리,19881001,,3,
4775032032,경상북도 청송군 부남면 홍원리,19881001,,3,
4775032033,경상북도 청송군 부남면 하속리,19881001,,3,
4775032034,경상북도 청송군 부남면 구천리,19881001,,3,
4775032035,경상북도 청송군 부남면 화장리,19881001,,3,
4775032036,경상북도 청송군 부남면 이현리,19881001,,3,
4775032037,경상북도 청송군 부남면 중기리,19881001,,3,
4775032038,경상북도 청송군 부남면 양숙리,19881001,,3,
4775033000,현동면,19880423,,2,4775000000
4775033028,경상북도 청송군 현동면 도평리,19881001,,3,
4775033029,경상북도 청송군 현동면 거성리,19881001,,3,
4775033030,경상북도 청송군 현동면 눌인리,19881001,,3,
4775033031,경상북도 청송군 현동면 월매리,19881001,,3,
4775033032,경상북도 청송군 현동면 개일리,19881001,,3,
4775033033,경상북도 청송군 현동면 창양리,19881001,,3,
4775033034,경상북도 청송군 현동면 인지리,19881001,,3,
4775034000,현서면,19880423,,2,4775000000
4775034034,경상북도 청송군 현서면 백자리,19881001,,3,
4775034035,경상북도 청송군 현서면 수락리,19881001,,3,
4775034036,경상북도 청송군 현서면 무계리,19881001,,3,
4775034037,경상북도 청송군 현서면 갈천리,19881001,,3,
4775034038,경상북도 청송군 현서면 사촌리,19881001,,3,
4775034039,경상북도 청송군 현서면 월정리,19881001,,3,
4775034040,경상북도 청송군 현서면 도리,19881001,,3,
4775034041,경상북도 청송군 현서면 모계리,19881001,,3,
4775034042,경상북도 청송군 현서면 천천리,19881001,,3,
4775034043,경상북도 청송군 현서면 구산리,19881001,,3,
4775034044,경상북도 청송군 현서면 화목리,19881001,,3,
4775034045,경상북도 청송군 현서면 덕계리,19881001,,3,
4775034046,경상북도 청송군 현서면 두현리,19881001,,3,
4775035000,안덕면,19880423,,2,4775000000
4775035033,경상북도 청송군 안덕면 명당리,19881001,,3,
4775035034,경상북도 청송군 안덕면 감은리,19881001,,3,
4775035035,경상북도 청송군 안덕면 장전리,19881001,,3,
4775035036,경상북도 청송군 안덕면 문거리,19881001,,3,
4775035037,경상북도 청송군 안덕면 신성리,19881001,,3,
4775035038,경상북도 청송군 안덕면 근곡리,19881001,,3,
4775035039,경상북도 청송군 안덕면 노래리,19881001,,3,
4775035040,경상북도 청송군 안덕면 지소리,19881001,,3,
4775035041,경상북도 청송군 안덕면 고와리,19881001,,3,
4775035042,경상북도 청송군 안덕면 복리,19881001,,3,
4775035043,경상북도 청송군 안덕면 덕성리,19881001,,3,
4775035044,경상북도 청송군 안덕면 성재리,19881001,,3,
4775036000,파천면,19880423,,2,4775000000
4775036032,경상북도 청송군 파천면 관리,19881001,,3,
4775036033,경상북도 청송군 파천면 중평리,19881001,,3,
4775036034,경상북도 청송군 파천면 덕천리,19881001,,3,
4775036035,경상북도 청송군 파천면 신흥리,19881001,,3,
4775036036,경상북도 청송군 파천면 지경리,19881001,,3,
4775036037,경상북도 청송군 파천면 병부리,19881001,,3,
4775036038,경상북도 청송군 파천면 황목리,19881001,,3,
4775036039,경상북도 청송군 파천면 어천리,19881001,,3,
4775036040,경상북도 청송군 파천면 송강리,19881001,,3,
4775036041,경상북도 청송군 파천면 신기리,19881001,,3,
4775036042,경상북도 청송군 파천면 옹점리,19881001,,3,
4775037000,진보면,19880423,,2,4775000000
4775037036,경상북도 청송군 진보면 진안리,19881001,,3,
4775037037,경상북도 청송군 진보면 이촌리,19881001,,3,
4775037038,경상북도 청송군 진보면 후평리,19881001,,3,
4775037039,경상북도 청송군 진보면 합강리,19881001,,3,
4775037040,경상북도 청송군 진보면 기곡리,19881001,,3,
4775037041,경상북도 청송군 진보면 추현리,19881001,,3,
4775037042,경상북도 청송군 진보면 부곡리,19881001,,3,
4775037043,경상북도 청송군 진보면 세장리,19881001,,3,
4775037044,경상북도 청송군 진보면 광덕리,19881001,,3,
4775037045,경상북도 청송군 진보면 각산리,19881001,,3,
4775037046,경상북도 청송군 진보면 월전리,19881001,,3,
4775037047,경상북도 청송군 진보면 시량리,19881001,,3,
4775037048,경상북도 청송군 진보면 고현리,19881001,,3,
4775037049,경상북도 청송군 진보면 신촌리,19881001,,3,
4775037050,경상북도 청송군 진보면 괴정리,19881001,,3,
4776000000,영양군,19880423,,1,4700000000
4776025000,영양읍,19880423,,2,4776000000
4776025021,경상북도 영양군 영양읍 동부리,19881001,,3,
4776025022,경상북도 영양군 영양읍 서부리,19881001,,3,
4776025023,경상북도 영양군 영양읍 감천리,19881001,,3,
4776025024,경상북도 영양군 영양읍 전곡리,19881001,,3,
4776025025,경상북도 영양군 영양읍 황용리,19881001,,3,
4776025026,경상북도 영양군 영양읍 삼지리,19881001,,3,
4776025027,경상북도 영양군 영양읍 현리,19881001,,3,
4776025028,경상북도 영양군 영양읍 하원리,19881001,,3,
4776025029,경상북도 영양군 영양읍 상원리,19881001,,3,
4776025030,경상북도 영양군 영양읍 무학리,19881001,,3,
4776025031,경상북도 영양군 영양읍 무창리,19881001,,3,
4776025032,경상북도 영양군 영양읍 대천리,19881001,,3,
4776025033,경상북도 영양군 영양읍 화천리,19881001,,3,
4776025034,경상북도 영양군 영양읍 양구리,19881001,,3,
4776025035,경상북도 영양군 영양읍 기산리,19881001,,3,
4776031000,입암면,19880423,,2,4776000000
4776031034,경상북도 영양군 입암면 신구리,19881001,,3,
4776031035,경상북도 영양군 입암면 양항리,19881001,,3,
4776031036,경상북도 영양군 입암면 연당리,19881001,,3,
4776031037,경상북도 영양군 입암면 교리,19881001,,3,
4776031038,경상북도 영양군 입암면 삼산리,19881001,,3,
4776031039,경상북도 영양군 입암면 신사리,19881001,,3,
4776031040,경상북도 영양군 입암면 대천리,19881001,,3,
4776031041,경상북도 영양군 입암면 금학리,19881001,,3,
4776031042,경상북도 영양군 입암면 산해리,19881001,,3,
4776031043,경상북도 영양군 입암면 노달리,19881001,,3,
4776031044,경상북도 영양군 입암면 방전리,19881001,,3,
4776031045,경상북도 영양군 입암면 병옥리,19881001,,3,
4776031046,경상북도 영양군 입암면 흥구리,19881001,,3,
4776032000,청기면,19880423,,2,4776000000
4776032034,경상북도 영양군 청기면 정족리,19881001,,3,
4776032035,경상북도 영양군 청기면 토곡리,19881001,,3,
4776032036,경상북도 영양군 청기면 사리,19881001,,3,
4776032037,경상북도 영양군 청기면 청기리,19881001,,3,
4776032038,경상북도 영양군 청기면 구매리,19881001,,3,
4776032039,경상북도 영양군 청기면 저리,19881001,,3,
4776032040,경상북도 영양군 청기면 산운리,19881001,,3,
4776032041,경상북도 영양군 청기면 토구리,19881001,,3,
4776032042,경상북도 영양군 청기면 무진리,19881001,,3,
4776032043,경상북도 영양군 청기면 행화리,19881001,,3,
4776032044,경상북도 영양군 청기면 당리,19881001,,3,
4776032045,경상북도 영양군 청기면 상청리,19881001,,3,
4776032046,경상북도 영양군 청기면 기포리,19881001,,3,
